Date,Open,High,Low,Close,Adj Close,Volume
2017-04-01,110.269997,110.320000,110.230003,110.290001,104.871582,10435600
2017-05-01,110.290001,110.320000,110.220001,110.300003,104.925789,15340100
2017-06-01,110.239998,110.330002,110.239998,110.330002,105.002914,15619000
2017-07-01,110.260002,110.379997,110.239998,110.379997,105.103851,19305800
2017-08-01,110.300003,110.410004,110.290001,110.389999,105.171509,11458000
2017-09-01,110.309998,110.400002,110.300003,110.400002,105.244949,11657900
2017-10-01,110.320000,110.379997,110.290001,110.360001,105.277382,20288200
2017-11-01,110.279999,110.330002,110.260002,110.330002,105.328911,8941500
2017-12-01,110.239998,110.290001,110.180000,110.239998,105.328880,19978200
2018-01-01,110.239998,110.379997,110.209999,110.379997,105.637825,18467300
2018-02-01,110.250000,110.309998,110.220001,110.290001,105.551689,27744700
2018-03-01,110.209999,110.370003,110.190002,110.370003,105.724037,35810800
2018-04-01,110.250000,110.360001,110.230003,110.360001,105.814232,35058900
2018-05-01,110.250000,110.430000,110.220001,110.410004,105.970673,30778800
2018-06-01,110.279999,110.440002,110.260002,110.440002,106.117737,29583900
2018-07-01,110.300003,110.449997,110.269997,110.430000,106.240906,23990600
2018-08-01,110.279999,110.470001,110.269997,110.459999,106.415291,20289000
2018-09-01,110.300003,110.440002,110.290001,110.440002,106.555229,22819000
2018-10-01,110.269997,110.449997,110.250000,110.449997,106.732025,37198400
2018-11-01,110.279999,110.480003,110.260002,110.470001,106.927574,50020300
2018-12-01,110.269997,110.400002,110.190002,110.300003,106.943115,65881700
2019-01-01,110.320000,110.570000,110.300003,110.570000,107.585480,64150500
2019-02-01,110.370003,110.550003,110.349998,110.540001,107.556274,53414300
2019-03-01,110.339996,110.570000,110.330002,110.570000,107.788246,49756700
2019-04-01,110.370003,110.559998,110.150002,110.559998,107.988525,36509500
2019-05-01,110.349998,110.610001,110.199997,110.610001,108.252762,32616400
2019-06-01,110.410004,110.669998,110.070000,110.650002,108.505859,75800200
2019-07-01,110.449997,110.629997,110.269997,110.620003,108.693619,35284700
2019-08-01,110.419998,110.669998,110.029999,110.660004,108.938683,45468900
2019-09-01,110.480003,110.620003,110.230003,110.620003,109.106430,55435200
2019-10-01,110.440002,110.720001,110.400002,110.720001,109.400810,46223000
2019-11-01,110.529999,110.629997,110.339996,110.610001,109.484138,35578500
2019-12-01,110.449997,110.559998,110.120003,110.459999,109.519630,35721000
2020-01-01,110.459999,110.629997,110.449997,110.629997,110.025208,32289700
2020-02-01,110.459999,110.709999,110.449997,110.709999,110.104774,56728000
2020-03-01,110.610001,112.989998,110.459999,111.019997,110.573990,156300700
2020-04-01,110.930000,111.000000,110.650002,110.910004,110.614319,76831700
2020-05-01,110.830002,110.830002,110.790001,110.790001,110.628159,71972100
2020-06-01,110.730003,110.739998,110.680000,110.739998,110.669029,72615900
