Date,Open,High,Low,Close,Adj Close,Volume
2017-04-01,123.019997,124.279999,122.970001,123.720001,116.552109,8728600
2017-05-01,123.489998,124.180000,122.949997,124.110001,117.056473,9341400
2017-06-01,123.830002,124.519997,123.550003,123.570000,116.686760,10577600
2017-07-01,123.400002,124.099998,123.040001,123.879997,117.124809,10882200
2017-08-01,123.639999,124.809998,123.620003,124.660004,118.007439,8054700
2017-09-01,124.470001,124.980003,123.480003,123.510002,117.070969,10978000
2017-10-01,123.410004,123.629997,122.779999,123.120003,116.852211,14394900
2017-11-01,122.889999,123.230003,122.430000,122.820000,116.716797,17565900
2017-12-01,122.389999,122.809998,121.790001,122.160004,116.245384,7415800
2018-01-01,122.050003,122.099998,120.540001,120.669998,115.138092,9663200
2018-02-01,120.500000,120.849998,119.720001,120.059998,114.556046,10181800
2018-03-01,120.010002,120.709999,119.680000,120.620003,115.248947,7650500
2018-04-01,120.389999,120.660004,119.180000,119.519997,114.353157,10129400
2018-05-01,119.290001,120.730003,118.680000,120.209999,115.183319,12196500
2018-06-01,119.629997,120.150002,118.889999,120.000000,115.166145,8047100
2018-07-01,119.849998,119.980003,119.330002,119.470001,114.854317,6110500
2018-08-01,119.099998,120.269997,119.059998,120.070000,115.617073,7428900
2018-09-01,119.809998,119.940002,118.769997,119.070000,114.857025,8009400
2018-10-01,118.839996,119.400002,118.150002,118.940002,114.926880,17247800
2018-11-01,118.709999,119.739998,118.209999,119.699997,115.864632,10697300
2018-12-01,119.370003,121.510002,119.349998,121.400002,117.726921,18025100
2019-01-01,121.519997,122.290001,120.860001,122.029999,118.760857,23983900
2019-02-01,121.610001,121.919998,121.220001,121.529999,118.274246,19046300
2019-03-01,121.180000,123.589996,121.050003,123.199997,120.125908,11943800
2019-04-01,122.739998,122.940002,122.099998,122.910004,120.058533,18738600
2019-05-01,122.690002,124.949997,122.309998,124.900002,122.229546,14072600
2019-06-01,124.860001,125.970001,124.650002,125.760002,123.299889,14597500
2019-07-01,125.519997,125.809998,124.849998,125.349998,123.120674,11972500
2019-08-01,125.290001,127.989998,125.250000,127.750000,125.690880,19352600
2019-09-01,127.639999,128.029999,125.510002,126.800003,124.974556,31261100
2019-10-01,126.309998,127.889999,125.980003,126.970001,125.353065,22593100
2019-11-01,126.639999,126.809998,125.309998,126.309998,124.898468,16835700
2019-12-01,125.839996,126.720001,125.300003,125.750000,124.532059,15854800
2020-01-01,125.980003,128.119995,125.860001,128.059998,127.181908,23358500
2020-02-01,127.639999,130.410004,126.989998,130.279999,129.386688,24057200
2020-03-01,130.399994,133.580002,129.899994,133.339996,132.631805,77855600
2020-04-01,133.440002,133.679993,129.110001,133.339996,132.816330,32130000
2020-05-01,133.289993,133.720001,132.960007,133.639999,133.277084,21537400
2020-06-01,133.449997,133.820007,132.380005,133.669998,133.432083,26510700
