Date,Open,High,Low,Close,Adj Close,Volume
2017-04-01,65.290001,66.620003,64.470001,66.279999,61.469044,13028000
2017-05-01,66.470001,67.849998,66.099998,67.570000,62.665421,18571400
2017-06-01,67.580002,68.620003,67.019997,67.529999,62.628311,24392400
2017-07-01,67.769997,69.610001,67.019997,69.320000,64.732498,11476600
2017-08-01,69.680000,69.910004,68.160004,69.610001,65.003326,16977700
2017-09-01,69.830002,71.099998,69.019997,70.720001,66.039864,16368000
2017-10-01,70.709999,72.290001,70.650002,72.209999,67.771744,13943900
2017-11-01,72.500000,73.830002,71.330002,73.580002,69.057549,15100300
2017-12-01,73.500000,74.699997,72.669998,74.260002,69.695770,18062200
2018-01-01,74.550003,79.739998,74.510002,78.330002,74.003922,27138800
2018-02-01,78.080002,78.550003,70.559998,74.849998,70.716125,53242200
2018-03-01,74.830002,76.980003,72.250000,73.629997,69.563499,25067400
2018-04-01,73.389999,75.550003,71.599998,73.940002,70.105583,22642200
2018-05-01,73.889999,76.059998,72.739998,74.360001,70.503799,18385600
2018-06-01,74.849998,76.360001,72.389999,73.370003,69.565140,24950900
2018-07-01,72.650002,76.050003,72.550003,75.480003,72.099541,19171300
2018-08-01,75.430000,76.830002,73.290001,76.129997,72.720421,35475800
2018-09-01,75.650002,76.970001,74.360001,75.830002,72.433868,28486600
2018-10-01,76.260002,76.320000,67.480003,69.900002,67.086739,58978200
2018-11-01,70.410004,72.650002,68.379997,71.110001,68.248047,48684500
2018-12-01,72.360001,72.379997,62.139999,65.459999,62.825428,104539900
2019-01-01,64.519997,70.870003,64.199997,70.690002,68.367226,64270200
2019-02-01,70.769997,73.320000,69.889999,72.680000,70.291832,53058200
2019-03-01,73.099998,74.309998,71.080002,73.169998,70.765739,65571400
2019-04-01,73.760002,75.769997,73.760002,75.709999,73.506317,36114300
2019-05-01,75.910004,75.989998,70.919998,71.190002,69.117882,51576200
2019-06-01,71.339996,75.570000,71.010002,75.160004,72.972321,39545700
2019-07-01,76.019997,76.540001,74.580002,75.160004,73.520714,31608300
2019-08-01,75.300003,75.910004,71.190002,73.580002,71.975174,45599400
2019-09-01,73.059998,76.440002,72.820000,74.820000,73.188133,32674800
2019-10-01,74.940002,77.220001,72.250000,76.910004,75.667015,45699200
2019-11-01,77.330002,79.389999,77.330002,78.879997,77.605179,25999700
2019-12-01,78.900002,81.410004,77.309998,80.989998,79.681076,37902000
2020-01-01,81.430000,83.080002,79.410004,79.730003,79.035645,44495500
2020-02-01,80.000000,83.230003,71.489998,73.970001,73.325806,44682000
2020-03-01,74.059998,77.180000,53.700001,62.799999,62.253082,117625500
2020-04-01,60.700001,70.660004,59.630001,69.309998,68.978462,57134500
2020-05-01,68.070000,73.639999,66.160004,72.919998,72.571190,45823900
2020-06-01,73.139999,78.440002,72.269997,74.800003,74.442207,50768900
