Date,Open,High,Low,Close,Adj Close,Volume
2017-04-03,121.449997,122.019997,120.330002,120.879997,113.696075,13524600
2017-04-10,121.040001,121.510002,119.550003,119.550003,112.445122,9384400
2017-04-17,119.879997,121.430000,119.680000,120.830002,113.649063,10661300
2017-04-24,122.169998,123.449997,121.879997,122.610001,115.323273,11068100
2017-05-01,122.930000,123.330002,122.160004,123.330002,116.000473,11053000
2017-05-08,123.360001,123.449997,122.330002,122.769997,115.473763,8200500
2017-05-15,123.070000,123.650002,120.849998,122.370003,115.097527,13956500
2017-05-22,122.669998,124.269997,122.639999,124.089996,116.715317,7972000
2017-05-29,123.870003,125.580002,123.309998,125.410004,117.956879,8158100
2017-06-05,125.419998,126.019997,124.449997,125.190002,117.749954,10145000
2017-06-12,125.059998,126.019997,124.629997,125.250000,117.806389,10626700
2017-06-19,125.669998,126.349998,124.510002,125.050003,117.618279,10008800
2017-06-26,125.449997,125.690002,123.480003,124.449997,117.593094,11700800
2017-07-03,124.989998,125.300003,123.559998,124.519997,117.659210,7404700
2017-07-10,124.500000,126.500000,123.830002,126.230003,119.275017,7883000
2017-07-17,126.279999,127.279999,125.779999,126.949997,119.955345,8368100
2017-07-24,126.910004,127.599998,126.309998,126.860001,119.870285,11591100
2017-07-31,127.110001,127.209999,126.370003,126.910004,119.917542,9771500
2017-08-07,127.059998,127.720001,124.800003,125.040001,118.150581,8649300
2017-08-14,125.800003,126.800003,123.949997,124.209999,117.366310,10647200
2017-08-21,124.220001,125.849998,123.790001,125.360001,118.452934,7525500
2017-08-28,125.660004,127.459999,124.519997,127.269997,120.257698,10337800
2017-09-04,126.919998,127.099998,125.690002,126.489998,119.520676,6193600
2017-09-11,127.150002,128.619995,127.150002,128.600006,121.514427,8327700
2017-09-18,128.850006,129.210007,127.989998,128.369995,121.297081,8095400
2017-09-25,128.240005,129.559998,127.690002,129.520004,122.911377,9617300
2017-10-02,129.639999,131.339996,129.550003,131.190002,124.496162,10021000
2017-10-09,131.300003,131.589996,130.759995,131.360001,124.657471,9655200
2017-10-16,131.500000,132.449997,130.940002,132.419998,125.663391,8294600
2017-10-23,132.630005,132.679993,130.690002,132.639999,125.872169,13585500
2017-10-30,131.940002,133.029999,131.820007,132.820007,126.042992,14117300
2017-11-06,132.770004,133.330002,131.619995,132.539993,125.777275,12175200
2017-11-13,132.110001,133.100006,131.210007,132.639999,125.872169,14005700
2017-11-20,132.820007,134.130005,132.679993,134.110001,127.267159,5728700
2017-11-27,134.119995,136.919998,133.869995,136.070007,129.127167,13183600
2017-12-04,137.039993,137.380005,135.000000,136.479996,129.516266,11578500
2017-12-11,136.500000,137.830002,136.270004,137.550003,130.531616,9459400
2017-12-18,138.259995,138.720001,137.190002,137.520004,130.503189,12897800
2017-12-25,137.339996,138.100006,137.149994,137.250000,130.885590,9486700
2018-01-01,137.750000,140.440002,137.440002,140.369995,133.860886,11512900
2018-01-08,140.309998,142.850006,140.070007,142.750000,136.130524,12145200
2018-01-15,143.529999,143.929993,141.710007,143.919998,137.246277,11554600
2018-01-22,143.839996,146.869995,143.839996,146.860001,140.049927,14751000
2018-01-29,146.580002,146.820007,141.240005,141.300003,134.747787,20505000
2018-02-05,140.210007,141.399994,129.839996,134.229996,128.005615,44482200
2018-02-12,135.350006,141.229996,134.229996,140.110001,133.612961,15967800
2018-02-19,139.559998,140.960007,138.380005,140.860001,134.328186,8223400
2018-02-26,141.500000,142.860001,135.830002,138.240005,131.829681,14229300
2018-03-05,137.550003,143.300003,137.500000,143.300003,136.655014,12906300
2018-03-12,143.490005,144.139999,141.110001,141.660004,135.091110,10752100
2018-03-19,141.160004,141.399994,133.029999,133.100006,126.928001,15760600
2018-03-26,135.089996,137.309998,133.229996,135.720001,129.952179,14255800
2018-04-02,135.289993,137.229996,131.259995,133.869995,128.180771,19995100
2018-04-09,134.720001,137.750000,134.160004,136.580002,130.775589,10508400
2018-04-16,137.539993,139.850006,136.970001,137.500000,131.656525,12340400
2018-04-23,137.779999,138.190002,134.610001,137.330002,131.493759,9780800
2018-04-30,137.690002,137.990005,133.660004,137.130005,131.302261,10718800
2018-05-07,137.649994,140.869995,136.979996,140.570007,134.596054,7266300
2018-05-14,140.940002,141.300003,139.339996,140.199997,134.241776,7591200
2018-05-21,141.059998,141.660004,139.860001,140.600006,134.624786,6614000
2018-05-28,139.800003,141.649994,138.539993,141.500000,135.486526,7840700
2018-06-04,141.899994,144.000000,141.729996,143.910004,137.794128,10302700
2018-06-11,144.000000,144.660004,143.229996,144.149994,138.023895,9786900
2018-06-18,143.300003,144.190002,142.369995,142.449997,136.396149,8142000
2018-06-25,141.850006,141.990005,138.990005,140.429993,135.031998,13716300
2018-07-02,139.559998,143.000000,139.429993,142.789993,137.301285,8704600
2018-07-09,143.460007,144.979996,143.100006,144.699997,139.137863,9037600
2018-07-16,144.770004,145.500000,144.009995,144.839996,139.272476,8207900
2018-07-23,144.789993,146.740005,144.470001,145.220001,139.637863,10529800
2018-07-30,145.220001,146.289993,144.059998,146.270004,140.647522,12393100
2018-08-06,146.309998,147.679993,145.940002,146.250000,140.628296,8692900
2018-08-13,146.399994,147.389999,144.639999,147.169998,141.512939,9902900
2018-08-20,147.449997,148.759995,147.160004,148.679993,142.964890,12084100
2018-08-27,149.320007,150.770004,149.100006,150.070007,144.301437,12517800
2018-09-03,149.889999,150.100006,148.130005,148.580002,142.868744,10041300
2018-09-10,149.199997,150.479996,148.330002,150.279999,144.503372,10182000
2018-09-17,150.240005,151.839996,149.190002,151.160004,145.349564,8836800
2018-09-24,150.869995,151.289993,149.229996,149.649994,143.897583,12496300
2018-10-01,150.419998,150.770004,146.729996,147.630005,142.632843,13860600
2018-10-08,147.279999,148.020004,138.750000,141.369995,136.584702,32785600
2018-10-15,141.160004,144.149994,140.500000,141.350006,136.565384,17306600
2018-10-22,141.729996,141.940002,134.169998,135.770004,131.174271,25725400
2018-10-29,137.509995,141.199997,133.070007,139.559998,134.835983,19762500
2018-11-05,139.800003,144.059998,139.190002,142.169998,137.357620,12052800
2018-11-12,141.789993,141.970001,136.699997,140.080002,135.338364,14460400
2018-11-19,139.830002,139.929993,134.639999,135.130005,130.555939,13560300
2018-11-26,136.479996,141.509995,136.179993,141.350006,136.565384,18658000
2018-12-03,143.600006,144.000000,134.350006,134.899994,130.333710,19102900
2018-12-10,134.809998,137.509995,132.449997,133.119995,128.613968,20027700
2018-12-17,132.539993,133.160004,123.120003,123.489998,119.309929,49994100
2018-12-24,121.900002,128.309998,119.349998,126.430000,122.150429,54798000
2018-12-31,127.379997,129.369995,124.570000,128.899994,125.268188,24537800
2019-01-07,129.190002,132.889999,128.809998,132.839996,129.097183,20559100
