Date,Open,High,Low,Close,Adj Close,Volume
2018-09-03,119.809998,119.940002,119.489998,119.519997,115.291092,1416300
2018-09-10,119.500000,119.570000,119.169998,119.169998,115.149124,1146900
2018-09-17,119.120003,119.239998,118.809998,118.940002,114.926880,3678900
2018-09-24,118.839996,119.160004,118.769997,119.070000,115.052513,1767300
2018-10-01,118.839996,118.959999,118.150002,118.260002,114.269829,3497000
2018-10-08,118.330002,118.790001,118.250000,118.599998,114.799866,2523800
2018-10-15,118.690002,118.720001,118.379997,118.510002,114.712730,1582800
2018-10-22,118.540001,119.400002,118.489998,119.279999,115.458092,5897500
2018-10-29,119.180000,119.349998,118.410004,118.470001,114.674049,5705500
2018-11-05,118.550003,118.589996,118.209999,118.500000,114.914665,1665600
2018-11-12,118.680000,119.370003,118.650002,119.339996,115.729240,2730400
2018-11-19,119.290001,119.550003,119.269997,119.430000,115.816528,1496500
2018-11-26,119.339996,119.739998,119.300003,119.699997,116.078354,2846000
2018-12-03,119.370003,120.389999,119.349998,120.290001,116.650490,4506200
2018-12-10,120.279999,120.440002,119.919998,120.180000,116.750595,5037800
2018-12-17,120.230003,120.730003,120.230003,120.550003,117.110069,5019200
2018-12-24,120.720001,121.209999,120.480003,121.199997,117.953087,1926200
2018-12-31,121.139999,122.290001,121.089996,121.580002,118.322914,4413900
2019-01-07,121.669998,121.720001,121.099998,121.419998,118.167213,3098200
2019-01-14,121.500000,121.570000,120.860001,120.919998,117.680565,8976500
2019-01-21,121.129997,121.449997,121.010002,121.169998,117.923897,3762900
2019-01-28,121.160004,122.080002,121.139999,121.370003,118.118553,7106500
2019-02-04,121.300003,121.860001,121.220001,121.750000,118.712105,5163000
2019-02-11,121.629997,121.760002,121.309998,121.599998,118.565849,2389700
2019-02-18,121.760002,121.849998,121.500000,121.760002,118.721855,4735600
2019-02-25,121.669998,121.919998,121.050003,121.050003,118.029556,5817500
2019-03-04,121.139999,121.949997,121.099998,121.879997,119.052406,2581000
2019-03-11,121.860001,122.180000,121.760002,122.110001,119.277069,2071800
2019-03-18,122.059998,123.089996,121.919998,122.989998,120.136658,2706600
2019-03-25,123.059998,123.589996,122.980003,123.199997,120.341782,3686500
2019-04-01,122.739998,122.750000,122.410004,122.580002,119.736176,4457200
2019-04-08,122.580002,122.820000,122.239998,122.250000,119.636200,3341500
2019-04-15,122.239998,122.419998,122.099998,122.330002,119.714493,3788900
2019-04-22,122.339996,122.919998,122.239998,122.860001,120.233162,6221600
2019-04-29,122.730003,123.040001,122.309998,122.430000,119.812347,3035200
2019-05-06,122.750000,123.129997,122.629997,122.879997,120.476204,2361700
2019-05-13,123.290001,123.620003,123.180000,123.419998,121.005638,2586900
2019-05-20,123.389999,123.970001,123.080002,123.800003,121.378235,2073700
2019-05-27,123.949997,124.949997,123.870003,124.900002,122.456718,4944500
2019-06-03,124.860001,125.309998,124.669998,125.129997,122.682190,5835800
2019-06-10,124.900002,125.320000,124.650002,125.199997,122.973335,1836700
2019-06-17,125.209999,125.970001,125.040001,125.489998,123.258171,2176600
2019-06-24,125.610001,125.970001,125.470001,125.760002,123.523392,4748400
2019-07-01,125.519997,125.809998,125.040001,125.209999,122.983162,2356100
2019-07-08,125.250000,125.320000,124.900002,125.029999,123.014717,3289800
2019-07-15,125.070000,125.639999,124.849998,125.389999,123.368919,2136200
2019-07-22,125.489998,125.519997,125.099998,125.220001,123.201668,1977800
2019-07-29,125.349998,126.209999,124.940002,126.150002,124.116676,4707600
2019-08-05,126.629997,127.540001,126.540001,126.720001,124.895683,3316700
2019-08-12,126.989998,127.820000,126.599998,127.629997,125.792580,3341900
2019-08-19,127.290001,127.779999,127.099998,127.680000,125.841873,5372600
2019-08-26,127.660004,127.989998,127.500000,127.750000,125.910858,4826400
2019-09-02,127.639999,128.029999,127.180000,127.389999,125.556038,4410100
2019-09-09,127.070000,127.129997,125.510002,125.519997,123.921532,3151100
2019-09-16,125.750000,126.449997,125.690002,126.410004,124.800209,6933800
2019-09-23,126.540001,127.019997,126.389999,126.720001,125.106247,15044300
2019-09-30,126.610001,127.889999,126.279999,127.800003,126.172493,6319100
2019-10-07,127.629997,127.830002,126.379997,126.570000,125.155556,5033500
2019-10-14,126.709999,126.800003,126.339996,126.629997,125.214882,2121900
2019-10-21,126.459999,126.669998,126.180000,126.290001,124.878677,5404900
2019-10-28,126.050003,127.000000,125.980003,126.610001,125.195122,6984800
2019-11-04,126.330002,126.370003,125.309998,125.519997,124.304291,3696000
2019-11-11,125.639999,126.320000,125.489998,126.110001,124.888557,4077100
2019-11-18,126.260002,126.580002,126.230003,126.349998,125.126236,5985300
2019-11-25,126.330002,126.529999,126.190002,126.309998,125.086639,1528000
2019-12-02,125.839996,126.720001,125.790001,125.940002,124.720222,5117000
2019-12-09,126.040001,126.150002,125.419998,126.010002,124.969597,3931700
2019-12-16,125.809998,125.839996,125.370003,125.480003,124.443993,3522200
2019-12-23,125.510002,125.879997,125.300003,125.860001,124.997002,1544200
2019-12-30,125.709999,126.440002,125.690002,126.370003,125.503502,2968900
2020-01-06,126.480003,126.480003,125.860001,126.199997,125.334656,2888100
2020-01-13,126.139999,126.430000,126.059998,126.290001,125.424042,10987900
2020-01-20,126.440002,127.099998,126.440002,126.980003,126.109322,2856800
2020-01-27,127.470001,128.119995,127.190002,128.059998,127.181908,5396500
2020-02-03,127.639999,127.790001,126.989998,127.389999,126.516502,4720500
2020-02-10,127.580002,127.660004,127.169998,127.389999,126.713402,2219100
2020-02-17,127.529999,128.169998,127.410004,128.000000,127.320168,2648600
2020-02-24,128.619995,130.410004,128.509995,130.279999,129.588058,14469000
2020-03-02,130.399994,132.589996,129.899994,131.940002,131.239243,18027300
2020-03-09,133.429993,133.580002,130.860001,131.050003,130.535324,18073900
2020-03-16,131.389999,132.940002,129.929993,131.949997,131.431793,23849600
2020-03-23,132.369995,133.149994,132.070007,133.059998,132.537430,13108600
2020-03-30,133.240005,133.509995,133.059998,133.210007,132.686859,12773400
2020-04-06,133.050003,133.089996,132.389999,132.970001,132.608887,8893800
2020-04-13,132.970001,133.610001,132.830002,133.309998,132.947968,5685900
2020-04-20,133.399994,133.679993,133.240005,133.360001,132.997833,5616700
2020-04-27,133.240005,133.570007,129.110001,133.220001,132.858215,5300800
2020-05-04,133.220001,133.720001,132.960007,133.429993,133.192490,4111000
2020-05-11,133.410004,133.720001,133.160004,133.570007,133.332275,6416000
2020-05-18,133.460007,133.539993,133.160004,133.479996,133.242416,4538500
2020-05-25,133.339996,133.660004,133.330002,133.639999,133.402145,5127500
2020-06-01,133.449997,133.509995,132.380005,132.550003,132.314087,6722400
2020-06-08,132.539993,133.539993,132.539993,133.350006,133.236282,7225800
2020-06-15,133.440002,133.479996,133.110001,133.380005,133.266251,5810700
2020-06-22,133.429993,133.669998,133.289993,133.630005,133.516037,3621800
2020-06-29,133.639999,133.820007,133.369995,133.429993,133.316208,4173900
