Date,Open,High,Low,Close,Adj Close,Volume
2017-04-03,120.449997,122.250000,120.360001,120.709999,111.506477,45295400
2017-04-10,121.139999,123.739998,121.000000,123.470001,114.297485,36541100
2017-04-17,123.459999,124.980003,122.860001,123.540001,114.362274,44620100
2017-04-24,122.550003,123.160004,121.379997,122.349998,113.260689,35099500
2017-05-01,121.690002,122.389999,120.669998,121.290001,112.279449,39769200
2017-05-08,121.110001,121.489998,119.910004,121.389999,112.606705,35055200
2017-05-15,121.059998,123.940002,120.750000,123.709999,114.758858,42760200
2017-05-22,123.410004,123.739998,122.480003,123.480003,114.545502,28748000
2017-05-29,124.029999,125.769997,123.660004,125.620003,116.530655,35101900
2017-06-05,124.900002,125.870003,123.980003,124.400002,115.643417,46358500
2017-06-12,124.209999,126.709999,123.989998,126.349998,117.456154,41826900
2017-06-19,126.320000,127.900002,126.029999,127.779999,118.785484,30899800
2017-06-26,128.270004,128.570007,124.849998,125.120003,116.312737,40559300
2017-07-03,125.000000,125.040001,122.589996,122.720001,114.081688,42670500
2017-07-10,122.870003,124.160004,122.680000,123.330002,114.885628,30140800
2017-07-17,123.330002,126.029999,123.269997,125.690002,117.084023,37481800
2017-07-24,125.449997,125.660004,122.820000,123.889999,115.407288,35463900
2017-07-31,123.459999,126.019997,123.160004,124.930000,116.376076,39697000
2017-08-07,124.839996,126.459999,124.150002,126.430000,118.029343,36199800
2017-08-14,125.989998,127.150002,124.709999,126.620003,118.206703,35615200
2017-08-21,126.769997,127.449997,126.269997,127.320000,118.860176,34129600
2017-08-28,126.919998,128.520004,126.430000,126.750000,118.328072,38950100
2017-09-04,127.690002,129.570007,127.690002,129.000000,120.676537,47709500
2017-09-11,127.870003,128.050003,126.279999,126.860001,118.674606,48597800
2017-09-18,126.500000,126.730003,125.330002,126.199997,118.057213,32263400
2017-09-25,126.320000,127.269997,123.970001,124.760002,116.710114,49245800
2017-10-02,124.809998,125.000000,123.029999,123.589996,115.615601,40082800
2017-10-09,123.779999,125.940002,123.639999,125.849998,117.968071,29532100
2017-10-16,125.529999,126.089996,123.639999,123.980003,116.215179,37944100
2017-10-23,124.160004,124.489998,122.419998,123.239998,115.521530,42335600
2017-10-30,123.860001,125.699997,123.559998,125.639999,117.771217,40623100
2017-11-06,125.930000,126.800003,123.959999,124.099998,116.573975,34287000
2017-11-13,124.800003,126.669998,124.309998,126.389999,118.725121,34478600
2017-11-20,125.910004,127.290001,125.910004,126.800003,119.110298,17332800
2017-11-27,126.860001,127.690002,124.440002,126.550003,118.875465,60823100
2017-12-04,125.919998,128.229996,125.809998,126.690002,119.249969,50245200
2017-12-11,126.860001,128.589996,125.669998,128.350006,120.812515,34023500
2017-12-18,127.970001,128.000000,123.949997,124.769997,117.442711,39292500
2017-12-25,124.980003,127.120003,124.970001,126.860001,119.662560,25105700
2018-01-01,126.489998,126.510002,125.070000,125.709999,118.577812,44976600
2018-01-08,125.989998,126.029999,122.660004,124.519997,117.455299,61877700
2018-01-15,125.169998,125.639999,122.980003,123.059998,116.078133,39671100
2018-01-22,123.449997,124.199997,122.540001,123.589996,116.578087,48985500
2018-01-29,122.970001,122.970001,119.239998,119.580002,112.795570,84909700
2018-02-05,119.169998,121.820000,117.790001,117.940002,111.480278,86629400
2018-02-12,118.559998,119.300003,117.470001,118.709999,112.208084,47822000
2018-02-19,118.279999,118.510002,116.510002,118.129997,111.659843,38713900
2018-02-26,118.680000,119.620003,117.260002,118.349998,111.867798,52960900
2018-03-05,118.750000,118.989998,117.589996,117.910004,111.676659,29229100
2018-03-12,118.309998,120.489998,118.190002,119.809998,113.476212,36273800
2018-03-19,119.209999,120.820000,118.110001,120.169998,113.817177,43066600
2018-03-26,120.000000,122.290001,119.669998,121.900002,115.455727,34513200
2018-04-02,121.349998,122.360001,119.769997,121.099998,114.698029,44980700
2018-04-09,120.639999,121.889999,120.349998,120.900002,114.753349,29841600
2018-04-16,120.230003,121.580002,118.430000,118.459999,112.437408,35675300
2018-04-23,118.330002,118.949997,116.940002,118.889999,112.845543,33798200
2018-04-30,119.080002,119.559998,118.230003,118.989998,112.940453,31573100
2018-05-07,118.970001,119.360001,117.980003,119.230003,113.417763,28946400
2018-05-14,118.800003,118.989998,116.089996,117.209999,111.496216,41352000
2018-05-21,117.129997,119.839996,116.849998,119.620003,113.788750,35470100
2018-05-28,120.790001,122.519997,119.849998,120.300003,114.435593,52773100
2018-06-04,120.110001,120.489998,118.419998,119.529999,113.967323,40634600
2018-06-11,119.070000,121.089996,118.629997,120.379997,114.777748,39798700
2018-06-18,120.480003,121.230003,119.900002,120.529999,114.920761,29224400
2018-06-25,120.660004,122.500000,120.639999,121.720001,116.055389,40261300
2018-07-02,121.739998,122.919998,121.290001,122.750000,117.037445,22011100
2018-07-09,122.070000,122.870003,121.809998,122.720001,117.273804,27485200
2018-07-16,122.209999,122.449997,120.699997,120.760002,115.400795,32247600
2018-07-23,120.379997,120.379997,119.139999,119.459999,114.158485,39346300
2018-07-30,118.989998,119.860001,118.070000,119.220001,113.929138,37834700
2018-08-06,119.540001,121.050003,118.570000,120.660004,115.563004,30790000
2018-08-13,120.250000,121.389999,120.029999,120.980003,115.869499,28762200
2018-08-20,121.639999,122.330002,121.070000,122.290001,117.124146,27029200
2018-08-27,121.779999,121.919998,120.620003,121.000000,115.888641,31930400
2018-09-03,119.959999,120.400002,118.989998,119.129997,114.097633,48544800
2018-09-10,119.169998,119.599998,118.300003,118.550003,113.797943,25586100
2018-09-17,118.180000,118.820000,116.190002,117.099998,112.406067,43826000
2018-09-24,116.739998,117.910004,116.400002,117.269997,112.569267,40235300
2018-10-01,116.660004,117.129997,112.620003,113.040001,108.508804,85842400
2018-10-08,112.989998,115.150002,112.639999,114.470001,110.126595,55557700
2018-10-15,114.660004,114.820000,113.410004,113.709999,109.395439,34410500
2018-10-22,113.949997,115.320000,113.529999,114.989998,110.626831,60778600
2018-10-29,114.839996,115.019997,111.900002,112.000000,107.750320,43740800
2018-11-05,112.480003,113.500000,112.330002,113.349998,109.313766,30603600
2018-11-12,113.949997,114.809998,113.300003,114.699997,110.615692,39172900
2018-11-19,114.410004,115.760002,114.410004,115.139999,111.040009,21338800
2018-11-26,114.860001,115.419998,114.360001,115.330002,111.223274,36803600
2018-12-03,114.680000,119.199997,114.660004,118.410004,114.193588,51792100
2018-12-10,118.870003,119.379997,117.980003,118.480003,114.526230,36765200
2018-12-17,118.589996,122.029999,118.580002,120.720001,116.691467,71280700
2018-12-24,121.129997,121.419998,119.970001,121.050003,117.288017,42103500
2018-12-31,120.650002,123.860001,120.459999,122.110001,118.315063,71407700
2019-01-07,122.620003,122.650002,120.339996,120.930000,117.171753,39594200
2019-01-14,120.900002,121.010002,119.389999,119.559998,115.844330,44036100
2019-01-21,120.309998,121.260002,119.830002,120.529999,116.784157,28240600
2019-01-28,120.540001,122.180000,120.330002,120.959999,117.200821,46625200
2019-02-04,120.440002,122.470001,120.019997,122.349998,118.815506,35799900
2019-02-11,121.860001,122.199997,120.910004,121.980003,118.456192,28446200
2019-02-18,122.419998,122.540001,120.699997,121.570000,118.058029,24085700
2019-02-25,121.169998,121.820000,118.639999,118.660004,115.232101,43134200
2019-03-04,119.290001,121.690002,119.059998,121.570000,118.307426,38875200
2019-03-11,121.400002,122.230003,120.919998,121.750000,118.482590,28456800
2019-03-18,121.570000,125.279999,120.889999,124.860001,121.509125,39496800
2019-03-25,124.809998,126.690002,124.510002,126.440002,123.046738,51430100
2019-04-01,125.290001,125.360001,123.370003,124.029999,120.701408,50458700
2019-04-08,123.830002,124.519997,122.629997,122.669998,119.640976,34671400
2019-04-15,122.779999,123.099998,122.110001,122.900002,119.865280,45705200
2019-04-22,122.470001,124.019997,122.239998,123.809998,120.752808,31114500
2019-04-29,123.230003,124.449997,122.849998,123.660004,120.606506,45379800
2019-05-06,124.309998,125.449997,123.930000,124.750000,121.924988,35824700
2019-05-13,125.400002,126.300003,125.199997,125.989998,123.136894,38171800
2019-05-20,126.120003,128.089996,125.300003,127.779999,124.886360,30465800
2019-05-27,128.270004,131.899994,128.089996,131.830002,128.844666,53317600
2019-06-03,131.910004,132.580002,130.119995,131.740005,128.756653,61887200
2019-06-10,130.679993,131.710007,130.300003,131.460007,128.746704,30081700
