Date,Open,High,Low,Close,Adj Close,Volume
2019-03-25,110.529999,110.570000,110.519997,110.570000,107.998314,10756600
2019-04-01,110.370003,110.410004,110.349998,110.400002,107.832268,11107600
2019-04-08,110.410004,110.459999,110.400002,110.459999,108.105957,12841400
2019-04-15,110.449997,110.500000,110.449997,110.489998,108.135315,3241800
2019-04-22,110.489998,110.559998,110.290001,110.559998,108.203812,7178200
2019-04-29,110.559998,110.559998,110.150002,110.379997,108.027664,6398500
2019-05-06,110.389999,110.440002,110.199997,110.430000,108.290123,5467300
2019-05-13,110.430000,110.489998,110.430000,110.489998,108.348961,8751800
2019-05-20,110.489998,110.559998,110.320000,110.550003,108.407799,5577100
2019-05-27,110.550003,110.610001,110.540001,110.610001,108.466629,8562200
2019-06-03,110.410004,110.519997,110.070000,110.489998,108.348961,50123400
2019-06-10,110.500000,110.570000,110.269997,110.570000,108.644478,9357100
2019-06-17,110.559998,110.639999,110.550003,110.620003,108.693619,9001300
2019-06-24,110.620003,110.669998,110.269997,110.650002,108.723091,7318400
2019-07-01,110.449997,110.500000,110.440002,110.470001,108.546227,6897900
2019-07-08,110.480003,110.529999,110.470001,110.510002,108.791031,6933300
2019-07-15,110.529999,110.599998,110.519997,110.570000,108.850082,10858600
2019-07-22,110.589996,110.610001,110.269997,110.610001,108.889465,6626900
2019-07-29,110.610001,110.629997,110.410004,110.480003,108.761482,7165400
2019-08-05,110.500000,110.559998,110.489998,110.550003,109.037399,12239300
2019-08-12,110.559998,110.629997,110.540001,110.610001,109.096573,11848200
2019-08-19,110.629997,110.660004,110.029999,110.660004,109.145889,9485000
2019-08-26,110.650002,110.669998,110.349998,110.660004,109.145889,8699000
2019-09-02,110.480003,110.519997,110.470001,110.519997,109.007805,7691200
2019-09-09,110.519997,110.540001,110.230003,110.519997,109.203194,9895500
2019-09-16,110.519997,110.559998,110.500000,110.540001,109.222954,14172800
2019-09-23,110.550003,110.610001,110.250000,110.599998,109.282242,22332900
2019-09-30,110.620003,110.620003,110.419998,110.559998,109.242714,7460000
2019-10-07,110.550003,110.589996,110.540001,110.559998,109.434631,7132200
2019-10-14,110.580002,110.639999,110.519997,110.639999,109.513817,13281300
2019-10-21,110.639999,110.660004,110.400002,110.660004,109.533623,14119500
2019-10-28,110.660004,110.720001,110.519997,110.529999,109.404938,6910900
2019-11-04,110.540001,110.559998,110.339996,110.550003,109.608871,12238600
2019-11-11,110.550003,110.589996,110.540001,110.589996,109.648521,6982400
2019-11-18,110.589996,110.610001,110.580002,110.599998,109.658447,10156700
2019-11-25,110.610001,110.629997,110.599998,110.610001,109.668365,4862700
2019-12-02,110.449997,110.510002,110.449997,110.510002,109.569214,7367800
2019-12-09,110.500000,110.550003,110.500000,110.550003,109.776604,7468800
2019-12-16,110.540001,110.559998,110.120003,110.410004,109.637581,10968000
2019-12-23,110.400002,110.440002,110.389999,110.430000,109.826317,4938500
2019-12-30,110.440002,110.489998,110.430000,110.480003,109.876030,8365000
2020-01-06,110.489998,110.510002,110.470001,110.489998,109.885971,8472700
2020-01-13,110.500000,110.540001,110.489998,110.540001,109.935699,7020300
2020-01-20,110.529999,110.580002,110.529999,110.580002,109.975487,4534300
2020-01-27,110.580002,110.629997,110.570000,110.629997,110.025208,8875300
2020-02-03,110.459999,110.480003,110.449997,110.480003,109.876030,10717700
2020-02-10,110.489998,110.519997,110.470001,110.510002,110.066055,6248900
2020-02-17,110.510002,110.559998,110.500000,110.559998,110.115852,6113100
2020-02-24,110.559998,110.709999,110.559998,110.709999,110.265236,33648300
2020-03-02,110.610001,110.900002,110.589996,110.870003,110.424606,17058000
2020-03-09,110.930000,111.059998,110.459999,110.870003,110.574417,54669400
2020-03-16,110.949997,112.989998,110.860001,111.029999,110.733994,42996300
2020-03-23,111.089996,111.110001,110.589996,111.050003,110.753944,32965000
2020-03-30,111.080002,111.099998,110.760002,110.879997,110.584381,22620700
2020-04-06,110.879997,111.000000,110.650002,110.900002,110.737999,19114700
2020-04-13,110.910004,110.940002,110.870003,110.910004,110.747986,17003800
2020-04-20,110.919998,110.940002,110.900002,110.919998,110.757965,13217300
2020-04-27,110.900002,110.919998,110.800003,110.820000,110.658112,17108600
2020-05-04,110.820000,110.830002,110.800003,110.809998,110.738983,9967800
2020-05-11,110.820000,110.820000,110.790001,110.820000,110.748978,13302800
2020-05-18,110.809998,110.820000,110.800003,110.820000,110.748978,18513100
2020-05-25,110.820000,110.820000,110.790001,110.790001,110.719002,26567000
2020-06-01,110.730003,110.730003,110.709999,110.709999,110.639046,20851800
2020-06-08,110.709999,110.730003,110.680000,110.730003,110.730003,25559800
2020-06-15,110.720001,110.730003,110.709999,110.720001,110.720001,12419300
2020-06-22,110.720001,110.739998,110.720001,110.730003,110.730003,9042300
2020-06-29,110.739998,110.739998,110.720001,110.720001,110.720001,6520500
