Date,Open,High,Low,Close,Adj Close,Volume
2017-03-27,65.209999,65.389999,65.139999,65.220001,60.252598,659300
2017-04-03,65.290001,65.570000,64.760002,64.970001,60.254128,2927400
2017-04-10,65.010002,65.129997,64.480003,64.500000,59.818241,1792200
2017-04-17,64.769997,65.209999,64.470001,65.010002,60.291222,2723700
2017-04-24,65.980003,66.620003,65.910004,66.279999,61.469044,5584700
2017-05-01,66.470001,67.080002,66.290001,67.080002,62.210987,2427900
2017-05-08,66.919998,67.019997,66.580002,66.870003,62.016220,2797700
2017-05-15,67.080002,67.510002,66.099998,67.120003,62.248074,4025400
2017-05-22,67.250000,67.849998,67.230003,67.669998,62.758144,3766400
2017-05-29,67.550003,68.519997,67.410004,68.480003,63.509346,6906100
2017-06-05,68.480003,68.480003,67.720001,68.040001,63.101288,4649600
2017-06-12,67.919998,68.620003,67.500000,68.089996,63.147659,8452600
2017-06-19,68.330002,68.540001,67.790001,68.070000,63.129108,3235400
2017-06-26,68.400002,68.570000,67.019997,67.529999,62.628311,6702700
2017-07-03,67.769997,67.860001,67.019997,67.370003,62.911556,2840100
2017-07-10,67.419998,68.889999,67.239998,68.779999,64.228256,2218900
2017-07-17,68.769997,69.349998,68.559998,69.160004,64.583107,2984700
2017-07-24,69.129997,69.610001,68.959999,69.309998,64.723167,2708900
2017-07-31,69.410004,69.680000,69.209999,69.599998,64.993965,3411100
2017-08-07,69.629997,69.910004,68.269997,68.360001,63.836037,2675900
2017-08-14,68.730003,69.309998,68.160004,68.360001,63.836037,3299200
2017-08-21,68.400002,69.269997,68.180000,69.050003,64.480385,4098400
2017-08-28,69.230003,69.900002,68.570000,69.820000,65.199425,4690800
2017-09-04,69.639999,69.930000,69.019997,69.800003,65.180748,1739700
2017-09-11,70.120003,70.680000,70.120003,70.629997,65.955803,4911000
2017-09-18,70.779999,71.099998,70.589996,70.839996,66.151924,4485400
2017-09-25,70.680000,70.769997,69.989998,70.720001,66.039864,4758200
2017-10-02,70.709999,71.449997,70.650002,71.339996,66.955215,3727700
2017-10-09,71.349998,72.099998,71.160004,71.989998,67.565269,2919200
2017-10-16,72.040001,72.129997,71.599998,72.120003,67.687294,2716800
2017-10-23,72.139999,72.139999,71.320000,72.070000,67.640343,3106300
2017-10-30,71.790001,72.639999,71.790001,72.510002,68.053299,3611100
2017-11-06,72.459999,72.760002,71.849998,72.250000,67.809296,4420200
2017-11-13,71.870003,72.400002,71.330002,72.199997,67.762375,2880900
2017-11-20,72.300003,73.279999,72.239998,73.250000,68.747841,1642200
2017-11-27,73.199997,73.830002,72.669998,73.419998,68.907387,5296700
2017-12-04,73.809998,73.919998,72.720001,73.489998,68.973068,5750400
2017-12-11,73.629997,74.059998,73.519997,73.870003,69.329720,4225600
2017-12-18,74.389999,74.699997,73.690002,74.099998,69.545586,3796700
2017-12-25,74.080002,74.660004,74.019997,74.260002,70.158714,3012600
2018-01-01,74.550003,76.330002,74.510002,76.309998,72.095490,3780700
2018-01-08,76.239998,77.459999,76.089996,77.440002,73.163094,3983000
2018-01-15,77.779999,78.120003,77.110001,78.120003,73.805519,6012500
2018-01-22,78.120003,79.739998,78.110001,79.730003,75.326607,6848800
2018-01-29,79.339996,79.400002,76.550003,76.559998,72.331688,9064400
2018-02-05,75.959999,76.500000,70.559998,72.610001,68.599838,31366600
2018-02-12,73.300003,76.309998,72.839996,75.800003,71.613663,8113500
2018-02-19,75.320000,76.150002,74.910004,76.089996,71.887634,5143800
2018-02-26,76.379997,76.820000,73.220001,74.309998,70.205948,8524900
2018-03-05,73.839996,76.510002,73.739998,76.500000,72.274994,5052100
2018-03-12,76.620003,76.980003,75.709999,75.860001,71.670341,5094600
2018-03-19,75.629997,75.800003,72.250000,72.300003,68.306953,6587800
2018-03-26,73.190002,74.129997,72.430000,73.629997,69.563499,5875700
2018-04-02,73.389999,74.180000,71.599998,72.709999,68.939369,9112400
2018-04-09,73.269997,74.690002,73.099998,74.129997,70.285736,4931500
2018-04-16,74.519997,75.550003,74.220001,74.419998,70.560692,4088700
2018-04-23,74.500000,74.690002,73.110001,74.440002,70.579651,3488800
2018-04-30,74.489998,74.629997,72.739998,74.220001,70.371063,3833300
2018-05-07,74.339996,75.800003,74.010002,75.639999,71.717430,4591500
2018-05-14,75.860001,76.059998,74.820000,75.180000,71.281281,5306600
2018-05-21,75.599998,75.919998,74.660004,74.940002,71.053711,3147300
2018-05-28,74.230003,75.129997,73.489998,75.080002,71.186470,2986700
2018-06-04,75.430000,76.269997,75.220001,76.010002,72.068237,2959500
2018-06-11,76.110001,76.360001,75.279999,75.650002,71.726906,5891700
2018-06-18,75.029999,75.330002,74.220001,74.309998,70.456390,9416300
2018-06-25,73.889999,73.900002,72.389999,73.370003,70.084030,6224400
2018-07-02,72.650002,74.220001,72.550003,74.080002,70.762245,4569300
2018-07-09,74.540001,74.989998,73.959999,74.790001,71.440453,2893900
2018-07-16,74.830002,75.070000,74.430000,74.889999,71.535957,5339600
2018-07-23,74.870003,76.050003,74.660004,75.449997,72.070869,5218300
2018-07-30,75.559998,75.650002,74.550003,75.480003,72.099541,2808200
2018-08-06,75.199997,75.930000,74.529999,74.699997,71.354462,7687500
2018-08-13,74.650002,74.879997,73.290001,74.709999,71.364029,15138200
2018-08-20,74.930000,75.779999,74.800003,75.690002,72.300140,5740600
2018-08-27,76.160004,76.830002,75.790001,76.129997,72.720421,5251500
2018-09-03,75.650002,75.669998,74.440002,74.650002,71.306717,6045800
2018-09-10,74.959999,75.779999,74.360001,75.639999,72.252373,6181100
2018-09-17,75.769997,76.970001,75.300003,76.779999,73.341309,7148700
2018-09-24,76.620003,76.750000,75.669998,75.830002,72.433868,9111000
2018-10-01,76.260002,76.320000,74.040001,74.430000,71.434418,11868800
2018-10-08,74.029999,74.339996,70.300003,71.529999,68.651131,17672700
2018-10-15,71.360001,72.730003,70.919998,71.300003,68.430397,7302700
2018-10-22,71.550003,71.650002,67.800003,68.739998,65.973419,13989000
2018-10-29,69.400002,71.570000,67.480003,70.849998,67.998497,11099100
2018-11-05,70.980003,72.650002,70.690002,71.480003,68.603157,14146300
2018-11-12,71.250000,71.250000,69.410004,70.849998,67.998497,12414000
2018-11-19,70.699997,70.720001,68.379997,68.800003,66.031006,5961300
2018-11-26,69.480003,71.309998,69.290001,71.110001,68.248047,13208800
2018-12-03,72.360001,72.379997,68.019997,68.320000,65.570328,12279300
2018-12-10,68.230003,69.599998,67.110001,67.730003,65.004066,20596500
2018-12-17,67.510002,67.760002,63.840000,64.010002,61.433796,31533000
2018-12-24,63.400002,65.699997,62.139999,65.080002,62.460724,32810600
2018-12-31,65.500000,66.620003,64.199997,66.449997,64.266541,15576600
2019-01-07,66.489998,68.339996,66.279999,68.080002,65.842987,13924000
2019-01-14,67.589996,69.839996,67.500000,69.690002,67.400093,17715000
2019-01-21,69.139999,69.940002,68.360001,69.769997,67.477463,10781200
2019-01-28,69.169998,70.889999,68.889999,70.699997,68.376900,16047400
2019-02-04,70.639999,71.589996,69.889999,70.440002,68.125435,10862800
2019-02-11,70.570000,72.099998,70.290001,72.099998,69.730896,6524200
2019-02-18,71.900002,72.830002,71.879997,72.739998,70.349861,14602700
2019-02-25,73.180000,73.320000,72.559998,73.050003,70.649689,21715700
2019-03-04,73.349998,73.360001,71.080002,71.529999,69.179626,15289500
2019-03-11,71.769997,73.660004,71.750000,73.570000,71.152596,17225800
2019-03-18,73.699997,74.309998,72.690002,72.720001,70.330521,14472200
2019-03-25,72.370003,73.209999,72.080002,73.169998,70.765739,15483200
2019-04-01,73.760002,74.839996,73.760002,74.809998,72.632500,10536100
2019-04-08,74.760002,75.279999,74.410004,75.209999,73.020866,10181900
2019-04-15,75.209999,75.580002,74.900002,75.230003,73.040276,7156200
2019-04-22,75.010002,75.669998,74.830002,75.540001,73.341255,5432100
2019-04-29,75.580002,75.989998,74.750000,75.830002,73.622833,7102200
2019-05-06,74.489998,75.370003,72.739998,73.970001,71.816963,14765100
2019-05-13,72.570000,74.080002,71.889999,73.150002,71.020821,9437600
2019-05-20,72.800003,73.419998,71.879997,72.559998,70.447998,6399100
2019-05-27,72.660004,72.889999,70.919998,71.190002,69.117882,16680200
2019-06-03,71.339996,74.129997,71.010002,73.849998,71.700455,16689100
2019-06-10,74.220001,74.849998,73.790001,73.870003,71.719864,5395800
2019-06-17,73.400002,75.570000,73.339996,75.129997,72.943192,8653500
2019-06-24,75.160004,75.279999,74.410004,75.160004,73.520714,8807300
2019-07-01,76.019997,76.430000,75.540001,76.110001,74.450005,5546500
2019-07-08,75.720001,76.300003,75.260002,76.300003,74.635857,5299000
2019-07-15,76.389999,76.400002,75.459999,75.709999,74.058716,6436900
2019-07-22,75.800003,76.540001,75.660004,76.360001,74.694542,8859400
2019-07-29,76.400002,76.449997,73.510002,73.870003,72.258850,11791600
2019-08-05,72.760002,73.970001,71.309998,73.379997,71.779541,15865200
2019-08-12,73.000000,73.870003,71.190002,72.629997,71.045883,7780300
2019-08-19,73.419998,73.650002,71.620003,71.800003,70.234009,7223300
2019-08-26,72.430000,73.870003,71.930000,73.580002,71.975174,8405500
2019-09-02,73.059998,75.199997,72.820000,75.059998,73.422882,4795800
2019-09-09,75.279999,76.440002,74.660004,76.169998,74.508682,5355000
2019-09-16,75.830002,76.400002,75.360001,75.779999,74.127182,8658300
2019-09-23,75.589996,75.879997,74.230003,74.550003,72.924026,12922600
2019-09-30,74.610001,75.000000,72.250000,74.139999,72.941780,13735600
2019-10-07,74.000000,75.529999,72.900002,75.040001,73.827240,14279100
2019-10-14,74.870003,76.059998,74.779999,75.570000,74.348671,6735400
2019-10-21,75.989998,76.620003,75.779999,76.559998,75.322670,5560300
2019-10-28,76.839996,77.680000,76.519997,77.669998,76.414726,6927100
2019-11-04,78.190002,78.540001,77.820000,78.349998,77.083748,5889100
2019-11-11,77.919998,78.639999,77.650002,78.639999,77.369057,4961000
2019-11-18,78.589996,78.919998,77.959999,78.379997,77.113251,7109600
2019-11-25,78.690002,79.389999,78.629997,78.879997,77.605179,7444800
2019-12-02,78.900002,79.349998,77.309998,79.269997,77.988869,8608300
2019-12-09,79.169998,80.589996,78.760002,80.139999,78.844810,9307400
2019-12-16,80.779999,81.370003,80.680000,81.269997,79.956543,11311000
2019-12-23,80.809998,81.410004,80.650002,81.209999,79.897522,6599100
2019-12-30,81.309998,81.809998,80.610001,81.070000,80.363968,5332800
2020-01-06,80.669998,82.040001,80.660004,81.680000,80.968658,12230200
2020-01-13,81.839996,83.080002,81.699997,83.080002,82.356468,11353600
2020-01-20,82.610001,83.029999,81.629997,81.919998,81.206566,7823000
2020-01-27,80.360001,81.480003,79.410004,79.730003,79.035645,9832100
2020-02-03,80.000000,82.570000,80.000000,81.820000,81.107445,12251800
2020-02-10,81.680000,83.230003,81.599998,82.930000,82.207779,6262800
2020-02-17,82.559998,83.129997,81.709999,81.879997,81.166916,5083900
2020-02-24,79.120003,79.699997,71.489998,73.970001,73.325806,21083500
2020-03-02,74.059998,77.180000,72.220001,73.500000,72.859901,20670700
2020-03-09,68.500000,70.830002,60.389999,65.199997,64.632179,32904500
2020-03-16,58.000000,61.040001,54.720001,56.029999,55.542042,29641800
2020-03-23,55.630001,64.099998,53.700001,61.770000,61.232056,25107200
2020-03-30,62.189999,63.799999,59.630001,60.189999,59.902088,17341500
2020-04-06,62.540001,67.419998,62.290001,66.879997,66.560081,13037600
2020-04-13,66.739998,68.250000,65.419998,68.110001,67.784203,10967500
2020-04-20,67.150002,68.110001,65.019997,67.300003,66.978081,15272900
2020-04-27,67.889999,70.660004,67.190002,67.510002,67.187073,11842800
2020-05-04,67.059998,69.989998,66.779999,69.919998,69.585541,8840900
2020-05-11,69.400002,70.309998,66.160004,68.190002,67.863823,12887400
2020-05-18,69.900002,71.379997,69.870003,70.410004,70.073204,10595900
2020-05-25,72.279999,73.639999,71.389999,72.919998,72.571190,11473200
